ID,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,POLICE DISTRICT,LATITUDE,LONGITUDE
1817233-20100916,8770 W BRYN MAWR AVE 13TH 1300,CHICAGO,IL,60631,41,28,16,41.98105716,-87.8463105
2042573-20101216,4254-4256 W FULLERTON AVE  A,CHICAGO,IL,60639,31,10,25,41.92450864,-87.73390143
2074551-20110120,210 W ILLINOIS ST 1ST 100,CHICAGO,IL,60654,42,14,18,41.89088878,-87.63455011
1844350-20110616,2400 W 47TH ST 1ST ,CHICAGO,IL,60632,12,20,9,41.80854224,-87.6845482
1985476-20110616,4100 S ASHLAND AVE SPACE 193 & 138 ,CHICAGO,IL,60609,12,16,9,41.81944143,-87.66537554
2120027-20110920,2839 W MONTROSE AVE 1ST ,CHICAGO,IL,60618,33,23,17,41.96112965,-87.70006195
1801572-20101216,5860 N PULASKI RD  D,CHICAGO,IL,60646,39,39,17,41.98830913,-87.72872257
2083583-20110222,3419 W MADISON   ,SKOKIE,IL,60076,,,,41.88079768,-87.7118628
1044446-20101216,3845 N WESTERN AVE  ,CHICAGO,IL,60618,47,51,19,41.95174164,-87.68825507
2114542-20110902,1238 N ASHLAND AVE 1ST ,CHICAGO,IL,60622,1,49,14,41.90432769,-87.66766859
2109280-20110805,2630 W FLETCHER ST 1ST 16,CHICAGO,IL,60618,1,19,14,41.93865377,-87.69417162
1938065-20110916,4714 N LINCOLN AVE 1 ,CHICAGO,IL,60625,47,42,19,41.96692544,-87.68762497
2102870-20110711,7908 S JEFFERY BLVD 1 ,CHICAGO,IL,60617,8,24,4,41.75128737,-87.57611955
2049627-20110216,6223 N CALIFORNIA AVE 1 G,CHICAGO,IL,60659,50,26,24,41.99470354,-87.69939509
2083526-20110218,200 W MADISON ST 36TH 3600,CHICAGO,IL,60606,42,9,1,41.88205499,-87.6338999
2064669-20101027,803 E 93RD ST 1ST ,CHICAGO,IL,60619,8,37,6,41.72559636,-87.60441071
1743040-20101216,2916 W BELMONT AVE  ,CHICAGO,IL,60618,33,2,17,41.93947951,-87.70096982
1197317-20110916,10637 S HALSTED ST  ,CHICAGO,IL,60628,34,20,22,41.70035488,-87.64248284
2098108-20110519,7324-7332 S ASHLAND AVE GROUND ,CHICAGO,IL,60636,17,,,41.76052061,-87.66381707
1194626-20101016,7127 N CLARK ST  ,CHICAGO,IL,60626,49,42,24,42.01228117,-87.67443347
1168462-20110916,214 E 115TH ST  ,CHICAGO,IL,60628,9,31,5,41.68549069,-87.61738303
2088813-20110415,2225 W HUBBARD ST 1 1,CHICAGO,IL,60612,27,27,12,41.88951474,-87.68279902
2089069-20110407,42 E CHICAGO AVE 1 1,CHICAGO,IL,60611,42,32,18,41.89680864,-87.62661991
1969591-20101216,2856 N CAMPBELL AVE 1ST ,CHICAGO,IL,60618,1,39,14,41.93383301,-87.69053979
2079137-20110201,3424 W PETERSON AVE 1ST ,CHICAGO,IL,60659,50,25,17,41.9904192,-87.71514423
1937778-20110516,5838 W DIVISION ST 1ST ,CHICAGO,IL,60651,29,40,25,41.90215772,-87.77203973
2088252-20110324,7600 N PAULINA ST  ,CHICAGO,IL,60626,49,1,24,42.01947902,-87.67325237
1547020-20101016,7854 S MARYLAND AVE  ,CHICAGO,IL,60619,6,23,6,41.75150385,-87.60411973
1845525-20110916,5401 S WENTWORTH AVE 1ST 25,CHICAGO,IL,60609,3,8,2,41.79623488,-87.63040492
1679145-20110916,5420 N HARLEM AVE  ,CHICAGO,IL,60656,41,45,16,41.97879717,-87.8071358
1975902-20110516,9400 S COTTAGE GROVE AVE 1 ,CHICAGO,IL,60619,9,36,6,41.72406721,-87.6046646
70913-20110916,8071 S CICERO AVE  ,CHICAGO,IL,60652,13,6,8,41.74571023,-87.74109064
2120308-20110926,12719 S HALSTED ST 1ST ,CHICAGO,IL,60628,34,6,5,41.66261347,-87.64125338
1947469-20101216,4110 N KEDZIE AVE  ,CHICAGO,IL,60618,33,15,17,41.95607544,-87.70822676
2177337-20120802,1238 N ASHLAND AVE 1ST B,CHICAGO,IL,60622,1,49,14,41.90432769,-87.66766859
2065005-20101102,524 E 47TH ST 1 ,CHICAGO,IL,60653,3,30,2,41.80954843,-87.61288531
1817690-20100816,2747 W TAYLOR ST 1 ,CHICAGO,IL,60612,28,61,11,41.86912085,-87.6953886
1334160-20110516,5425 W MADISON ST  ,CHICAGO,IL,60644,29,10,15,41.88018558,-87.7610929
1335714-20110516,5100 W MADISON ST  ,CHICAGO,IL,60644,28,47,15,41.88051358,-87.75266788
2130205-20111212,3200 W MARQUETTE RD  ,CHICAGO,IL,60629,15,14,8,41.77178354,-87.70308977
1446547-20110516,4320 W MONTROSE AVE  D,CHICAGO,IL,60641,45,14,17,41.96096224,-87.73660044
1932483-20101216,5564 N LINCOLN AVE 1ST FL ,CHICAGO,IL,60625,40,24,20,41.98264135,-87.69452983
2162957-20120622,4811 N DAMEN AVE  ,CHICAGO,IL,60625,47,36,20,41.96913172,-87.67904844
2162941-20120622,3225 W LAWRENCE AVE 2 5,CHICAGO,IL,60625,33,26,17,41.96833127,-87.70954607
1443090-20110516,5410 W ROOSEVELT RD  ,CHICAGO,IL,60644,29,28,15,41.8657822,-87.75982221
2185260-20120911,2705 S ARCHER AVE  ,CHICAGO,IL,60608,11,4,9,41.84435135,-87.65211868
2069058-20101122,1736 E 87TH ST 1 1,CHICAGO,IL,60617,8,51,4,41.73708668,-87.58128738
51480-20110216,233 E ERIE ST  200,CHICAGO,IL,60611,42,41,18,41.89406316,-87.62139584
1304759-20110216,2828 N CLARK ST  415,CHICAGO,IL,60657,44,45,19,41.93347404,-87.64559929
1194428-20101216,3459 W MONTROSE AVE  ,CHICAGO,IL,60618,33,19,17,41.96098982,-87.71552405
2103108-20110624,123 N WACKER DR 8 860,CHICAGO,IL,60606,42,,,41.88374822,-87.63666184
2079330-20110207,860 W BLACKHAWK ST 3RD 305,CHICAGO,IL,60642,43,55,18,41.908646,-87.65064219
46578-20100816,2367 W LOGAN BLVD  REAR,CHICAGO,IL,60647,1,39,14,41.92899969,-87.68702434
1943360-20110216,2130 W DIVISION ST 1ST ,CHICAGO,IL,60622,32,3,14,41.90323563,-87.68096111
1044539-20110516,117 N JEFFERSON ST  ,CHICAGO,IL,60661,42,21,1,41.88374208,-87.64256791
49018-20110516,500 W MADISON ST  C-027,CHICAGO,IL,60661,42,21,1,41.88199434,-87.63975868
1518116-20101216,3115 W IRVING PARK RD  ,CHICAGO,IL,60618,33,6,17,41.95382178,-87.70627474
1070192-20101216,3540 W MONTROSE AVE  ,CHICAGO,IL,60618,33,31,17,41.96118807,-87.71726877
1679943-20110516,815 S CICERO AVE  ,CHICAGO,IL,60644,24,41,11,41.86987851,-87.74473497
2013888-20101016,807 E 63RD ST 1ST ,CHICAGO,IL,60637,20,5,3,41.78030643,-87.6055971
1874962-20110516,3910 W LAWRENCE AVE 1ST ,CHICAGO,IL,60625,39,12,17,41.9683687,-87.72608227
1591924-20110216,3251 W BRYN MAWR AVE  ,CHICAGO,IL,60659,40,48,17,41.98293456,-87.71089626
1969020-20111216,241 W CERMAK RD 1ST ,CHICAGO,IL,60616,25,14,9,41.85271968,-87.63363366
2073793-20101223,2650 W MONTROSE AVE 1ST 118,CHICAGO,IL,60618,33,7,17,41.96137732,-87.69562663
12845-20101216,3300 N WESTERN AVE  ,CHICAGO,IL,60618,47,48,19,41.94136669,-87.68837213
1943000-20110516,7407 N CLARK ST 1 ,CHICAGO,IL,60626,49,5,24,42.01620832,-87.67507931
69912-20101016,6958 S HALSTED ST 1ST ,CHICAGO,IL,60621,6,15,7,41.76710418,-87.64460679
77985-20101216,1723 E 71ST ST  ,CHICAGO,IL,60649,5,36,3,41.76590411,-87.58267496
1974520-20110216,4711 N RAVENSWOOD AVE  ,CHICAGO,IL,60640,47,31,19,41.9673726,-87.6739868
1515828-20111216,2722 S HILLOCK AVE  ,CHICAGO,IL,60608,11,1,9,41.84438881,-87.65853262
1821610-20110516,2946 W BELMONT AVE 1 ,CHICAGO,IL,60618,33,2,17,41.93947616,-87.7021515
1168991-20101216,5114 S PULASKI RD  ,CHICAGO,IL,60632,23,6,8,41.79993148,-87.72350128
28609-20110216,2057 N CLYBOURN AVE  ,CHICAGO,IL,60614,43,10,18,41.91888259,-87.6604023
1330260-20101216,4312 N LINCOLN AVE  ,CHICAGO,IL,60618,47,8,19,41.95987406,-87.68293636
1875278-20111016,6843 W BELMONT AVE 1ST ,CHICAGO,IL,60634,36,50,25,41.93802259,-87.79744157
2008455-20110516,4811 W ARMITAGE AVE 1 ,CHICAGO,IL,60639,31,40,25,41.91681909,-87.74661553
2245511-20130322,1952 W 115TH ST 1ST ,CHICAGO,IL,60643,19,66,22,41.68474966,-87.671216
1646926-20111216,2514 W 26TH ST  ,CHICAGO,IL,60608,12,18,10,41.84489438,-87.6883058
1801956-20111216,2425 N ASHLAND AVE 1ST 1N,CHICAGO,IL,60614,32,13,19,41.92595132,-87.66802623
1621874-20111216,6154 W HIGGINS AVE  ,CHICAGO,IL,60630,45,21,16,41.97464665,-87.78242455
1645897-20111016,6226 W ADDISON ST  ,CHICAGO,IL,60634,38,28,16,41.94582025,-87.78248078
1576203-20110516,10 S RIVERSIDE PLZ  1800,CHICAGO,IL,60606,2,12,1,41.88166429,-87.63888744
2133679-20111219,8100 S STONY ISLAND AVE UNIT H ,CHICAGO,IL,60617,8,,,41.74774921,-87.58603742
1227767-20100816,4545 W DIVISION ST  ,CHICAGO,IL,60651,37,30,11,41.90233166,-87.74045894
6702-20111016,7751 W IRVING PARK RD  ,CHICAGO,IL,60634,36,21,16,41.95231516,-87.82156887
2129438-20111123,6239 S KEDZIE AVE 1ST ,CHICAGO,IL,60629,15,32,8,41.77961567,-87.70300893
2083750-20110225,1802 W BERTEAU AVE 1 105,CHICAGO,IL,60613,47,37,19,41.95797826,-87.67444905
1802344-20111016,7433 W IRVING PARK RD 1 B,CHICAGO,IL,60634,36,54,16,41.95251245,-87.81348779
2109162-20110824,1 N LA SALLE ST 33RD 3300,CHICAGO,IL,60602,42,9,1,41.88199007,-87.63221288
2084784-20120117,5272-5292 S ARCHER AVE 1 1,CHICAGO,IL,60632,23,41,8,41.79953353,-87.73824344
1489415-20111016,6412 N WESTERN AVE  ,CHICAGO,IL,60645,50,19,24,41.99815551,-87.69004407
2146374-20120322,8128 S COTTAGE GROVE AVE 1 ,CHICAGO,IL,60619,6,34,6,41.74673893,-87.60525665
1095823-20111016,2661-2663 N ELSTON AVE  ,CHICAGO,IL,60647,1,7,14,41.93007998,-87.68454583
2004096-20101027,101 N WACKER DR 11TH 1150,CHICAGO,IL,60606,42,9,1,41.88323435,-87.63664906
1647609-20110216,2409 W DEVON AVE  ,CHICAGO,IL,60659,50,43,24,41.99761093,-87.69027758
2013935-20110516,105 W MADISON ST 1ST ,CHICAGO,IL,60602,42,9,1,41.88186603,-87.63106647
2152470-20120424,1400 E 47TH DR 1ST A,CHICAGO,IL,60653,4,10,2,41.80979548,-87.59237387
1300773-20101016,427 S LA SALLE ST  ,CHICAGO,IL,60605,2,49,1,41.87621601,-87.63160214
1899792-20111016,7162 W GRAND AVE 1 ,CHICAGO,IL,60707,36,1,25,41.92392066,-87.80497069
2162419-20120620,3465 S DR MARTIN LUTHER KING JR DR 1ST ,CHICAGO,IL,60616,4,52,2,41.83148843,-87.61682524
2108220-20110822,520 N MICHIGAN AVE 3RD 300,CHICAGO,IL,60611,42,48,18,41.89168852,-87.62430718
2108454-20110725,3152 N PAULINA ST 1S ,CHICAGO,IL,60657,32,,,41.93942585,-87.67123291
1770056-20111016,2224 W TOUHY AVE  1W,CHICAGO,IL,60645,49,40,24,42.01235844,-87.68718562
1547269-20111016,3039 W 59TH ST  ,CHICAGO,IL,60629,16,39,8,41.78619164,-87.70000221
2129672-20111130,1137 W MADISON ST 1 ,CHICAGO,IL,60607,2,,,41.88153164,-87.65578993
1490390-20101016,600 S FEDERAL ST  ,CHICAGO,IL,60605,2,54,1,41.87447215,-87.62981322
2138018-20120207,2260 N CLARK ST  ,CHICAGO,IL,60614,43,58,18,41.92353188,-87.63938407
2141673-20120229,328 S JEFFERSON ST 1 150,CHICAGO,IL,60661,2,,,41.87709414,-87.64265497
2146848-20120328,3925 N ASHLAND AVE 1 ,CHICAGO,IL,60613,47,,,41.95321615,-87.66887123
1473030-20101216,2960 W MONTROSE AVE  ,CHICAGO,IL,60618,33,24,17,41.9613288,-87.70329719
2021239-20100903,1834 W FOSTER AVE 1ST 1,CHICAGO,IL,60640,40,23,20,41.97618724,-87.67626491
2162778-20120621,1535 W MADISON ST 1 1,CHICAGO,IL,60607,2,60,12,41.88135321,-87.66591594
1144565-20111016,2756 W 63RD ST  ,CHICAGO,IL,60629,15,24,8,41.77922786,-87.6932505
2121101-20111007,348 N ASHLAND AVE 1ST 1D,CHICAGO,IL,60607,27,,,41.88841212,-87.66721058
2198283-20121114,6352 N LINCOLN AVE 2ND ,CHICAGO,IL,60659,50,,,41.99673453,-87.71793212
2064531-20101025,4113 W NORTH AVE 1 1,CHICAGO,IL,60639,30,32,25,41.90973261,-87.72952535
2124903-20111024,3445 W MADISON ST 1ST ,CHICAGO,IL,60624,28,22,11,41.8807839,-87.71291484
2124920-20111109,20 N WACKER DR 17 1760,CHICAGO,IL,60606,42,9,1,41.88241091,-87.63717471
2069155-20111016,3139 W 59TH ST 1 1,CHICAGO,IL,60629,16,39,8,41.78615101,-87.70243973
1767287-20111016,6600 1/2 S PULASKI RD  ,CHICAGO,IL,60629,13,46,8,41.77314488,-87.72276938
2042725-20101216,2258 W BELMONT AVE 1ST ,CHICAGO,IL,60618,32,19,19,41.93959645,-87.68550511
1894210-20101216,4455 N ELSTON AVE 1 ,CHICAGO,IL,60630,39,46,17,41.96206174,-87.73112429
1677123-20101216,3509 W ADDISON ST  ,CHICAGO,IL,60618,35,24,17,41.94641581,-87.71550064
1948545-20110616,2552 W 51ST ST 1 ,CHICAGO,IL,60632,14,17,9,41.80118795,-87.68880963
2055133-20101216,3218 W BRYN MAWR AVE 1 1,CHICAGO,IL,60659,40,49,17,41.98317287,-87.7096318
2004325-20111016,5642 W IRVING PARK RD 1 1,CHICAGO,IL,60634,38,44,16,41.95327409,-87.7687588
2017679-20111016,3843 W 63RD ST 1ST ,CHICAGO,IL,60629,13,30,8,41.77859603,-87.71957308
2177020-20120716,428 W DIVERSEY PKWY 1ST ,CHICAGO,IL,60614,44,8,19,41.93299787,-87.64048908
2069779-20101209,7723 S KEDZIE AVE 1ST D & E,CHICAGO,IL,60652,18,44,8,41.7527988,-87.70233408
1447655-20111016,3314 N HARLEM AVE  ,CHICAGO,IL,60634,36,37,16,41.94027309,-87.80697418
47836-20111016,6844 W ARCHER AVE 1ST ,CHICAGO,IL,60638,23,47,8,41.79223163,-87.79336839
2141949-20120306,329 W GRAND AVE 1ST ,CHICAGO,IL,60654,42,14,18,41.89143978,-87.63679268
1979805-20100916,2041 W CARROLL AVE 1ST C227,CHICAGO,IL,60612,27,27,12,41.88753909,-87.67845359
1964422-20110616,3940 S CALIFORNIA AVE 1ST ,CHICAGO,IL,60632,14,7,9,41.8216053,-87.6947679
1119349-20110616,209 S LA SALLE ST  ,CHICAGO,IL,60604,42,9,1,41.87911455,-87.63213674
1274960-20100916,162 N FRANKLIN ST  300,CHICAGO,IL,60606,42,9,1,41.88487225,-87.63553722
1696335-20111016,5802 W DIVISION ST  ,CHICAGO,IL,60651,29,41,25,41.90217771,-87.77066224
2042393-20100625,3824 S MORGAN ST 1ST ,CHICAGO,IL,60609,11,25,9,41.82449433,-87.65096041
2152106-20120418,401 N MICHIGAN AVE 13 1301,CHICAGO,IL,60611,42,,,41.88935425,-87.62410246
2152290-20120423,445 W ERIE ST 2ND 208,CHICAGO,IL,60654,42,68,18,41.89380269,-87.64029549
42961-20110616,400 E 103RD ST  ,CHICAGO,IL,60628,9,52,5,41.70742618,-87.6137099
1844300-20100816,4545 W DIVISION ST 1 ,CHICAGO,IL,60651,37,30,11,41.90233166,-87.74045894
1772499-20110616,3235 W 55TH ST 1 ,CHICAGO,IL,60632,14,3,8,41.79338277,-87.70492292
1817514-20111016,3016 N HARLEM AVE 1ST SOUTH 1,CHICAGO,IL,60634,36,35,25,41.93496553,-87.80678773
1970122-20110616,1116 W 47TH PL 1ST ,CHICAGO,IL,60609,3,51,9,41.80795143,-87.65351843
2032782-20100916,135 S LA SALLE ST 35TH 3500,CHICAGO,IL,60603,42,9,1,41.88018219,-87.63216718
1739590-20111016,4110 N NASHVILLE AVE  ,CHICAGO,IL,60634,38,12,16,41.95299288,-87.79150401
856-20110516,5419 N SHERIDAN RD  GENER,CHICAGO,IL,60640,48,9,20,41.98057426,-87.65495538
2125872-20111116,3350 S KEDZIE AVE 1 A,CHICAGO,IL,60623,22,,,41.8319601,-87.7048204
2162600-20120621,221 N LA SALLE ST 25TH 2500,CHICAGO,IL,60601,42,9,1,41.88630857,-87.63231876
2162973-20120622,2250 W CAMPBELL PARK DR 1 ,CHICAGO,IL,60612,25,4,12,41.87270955,-87.68316809
1382061-20110616,7126 S ASHLAND AVE  ,CHICAGO,IL,60636,17,11,7,41.76415245,-87.663903
2164058-20120706,141 W JACKSON BLVD BASEMENT A18,CHICAGO,IL,60604,2,49,1,41.87802566,-87.63206229
1770944-20101216,1956 E 79TH ST 1ST ,CHICAGO,IL,60649,8,23,4,41.75171424,-87.5761298
2079878-20110616,2600 W 35TH ST 3RD ,CHICAGO,IL,60632,12,13,9,41.83029607,-87.69005861
49240-20101116,2555 N NORMANDY AVE 1ST ,CHICAGO,IL,60707,36,3,25,41.92692481,-87.79275105
1937932-20110616,3129 S MORGAN ST 1ST ,CHICAGO,IL,60608,11,5,9,41.83713295,-87.65097504
2184332-20120830,4733 S ASHLAND AVE 1 ,CHICAGO,IL,60609,20,15,9,41.8076111,-87.66480015
2177692-20120906,6006 W IRVING PARK RD 1 1,CHICAGO,IL,60634,38,21,16,41.95315533,-87.77709707
2164066-20120706,134 N LA SALLE ST 15TH 1550,CHICAGO,IL,60602,42,9,1,41.88411127,-87.63257639
2164073-20120706,209 W 23RD ST 2 4,CHICAGO,IL,60616,25,14,9,41.85086113,-87.63240365
1473305-20110616,5243 S ARCHER AVE  ,CHICAGO,IL,60632,23,41,8,41.79953768,-87.73673421
2013681-20101116,3625-3629 N KEDZIE AVE 1 ,CHICAGO,IL,60618,33,,,41.94740242,-87.70769513
2164068-20120706,205 W RANDOLPH ST  1500,CHICAGO,IL,60606,42,9,1,41.88435919,-87.6340799
1819318-20110616,5737-5751 S WESTERN AVE GROUND 1,CHICAGO,IL,60636,16,6,8,41.78908645,-87.68375862
1818127-20100916,333 N WESTERN AVE 1 ,CHICAGO,IL,60612,27,27,12,41.8876589,-87.68644587
36532-20100916,225 W WACKER DR  2140,CHICAGO,IL,60606,42,9,1,41.88670922,-87.6347109
1442964-20110516,32 E LAKE ST  ,NORTHLAKE,IL,60164,,,,41.88586209,-87.62678734
1894295-20100916,71 S WACKER DR 24 - 26 2600,CHICAGO,IL,60606,2,12,1,41.88071758,-87.63658911
1277063-20110516,5125 W MADISON ST  ,CHICAGO,IL,60644,28,47,15,41.88028035,-87.75362576
1047215-20101216,3119 W IRVING PARK RD  ,CHICAGO,IL,60618,33,6,17,41.95382074,-87.70645777
1094601-20101116,6312 N MILWAUKEE AVE  ,CHICAGO,IL,60646,45,51,16,41.99546627,-87.78627466
1823344-20110516,622 W RANDOLPH ST  C-101,CHICAGO,IL,60661,42,21,1,41.88453931,-87.64377945
1986354-20100916,300 N LA SALLE ST 44TH - 48TH ,CHICAGO,IL,60654,42,9,18,41.88752864,-87.63264684
42538-20110616,1047 N RUSH ST  B,CHICAGO,IL,60611,42,1,18,41.90223475,-87.62807793
30122-20110616,6932 S WESTERN AVE  ,CHICAGO,IL,60636,17,60,8,41.76733769,-87.68346184
2002697-20101216,4205 N ELSTON AVE  ,CHICAGO,IL,60618,39,28,17,41.95752727,-87.72453692
1766108-20101216,3806 N WESTERN AVE  ,CHICAGO,IL,60618,47,9,19,41.95060973,-87.68851581
1577832-20100816,1300 S KILBOURN AVE  ,CHICAGO,IL,60623,24,25,10,41.86410685,-87.73748498
1800316-20101216,2620 W FLETCHER ST 1 ,CHICAGO,IL,60618,1,19,14,41.93865545,-87.69379377
1649614-20100816,7710 W TOUHY AVE  ,CHICAGO,IL,60631,41,2,16,42.01150649,-87.81921249
1915325-20110616,4100 W 76TH ST 1 ,CHICAGO,IL,60652,13,32,8,41.7551635,-87.72455957
1516852-20100816,3000 S PULASKI RD  ,CHICAGO,IL,60623,22,27,10,41.83862885,-87.72454469
1474663-20100916,420 W HURON ST  ,CHICAGO,IL,60610,42,68,18,41.89483392,-87.63944317
1304910-20110516,3833 N WESTERN AVE  ,CHICAGO,IL,60618,47,51,19,41.95138925,-87.68824438
1799858-20100816,2418 S KEDZIE AVE 1 ,CHICAGO,IL,60623,22,1,10,41.84754342,-87.7052763
1991451-20101216,6059 W IRVING PARK RD 1 ,CHICAGO,IL,60634,38,43,16,41.9529048,-87.7791575
49842-20100916,180 N STETSON AVE  5200,CHICAGO,IL,60601,42,44,1,41.88536782,-87.6224472
1842577-20100916,440 S LA SALLE ST 16 ,CHICAGO,IL,60605,2,49,1,41.87588847,-87.63188472
1923009-20101216,4014-18 W GRAND AVE  ,CHICAGO,IL,60651,30,32,25,41.90652804,-87.72704192
80837-20100916,111 N CANAL ST  200,CHICAGO,IL,60606,42,21,1,41.88356531,-87.63963728
1594577-20100916,150 S WACKER DR  1250,CHICAGO,IL,60606,2,12,1,41.87941085,-87.63710396
1696832-20100916,71 S WACKER DR  ,CHICAGO,IL,60606,2,12,1,41.88071758,-87.63658911
58690-20110516,3526 W 43RD ST 1ST ,CHICAGO,IL,60632,14,16,8,41.81545065,-87.71245895
2203525-20121214,4241 S ARCHER AVE  ,CHICAGO,IL,60632,14,23,9,41.81625764,-87.70048298
2003585-20101216,1726 N CALIFORNIA AVE 1 ,CHICAGO,IL,60647,1,22,14,41.91285015,-87.69720958
1579113-20100916,1 N FRANKLIN ST  2600,CHICAGO,IL,60606,42,9,1,41.88196747,-87.63516544
38031-20100916,200 E RANDOLPH ST 52ND ,CHICAGO,IL,60601,42,44,1,41.88463208,-87.62224799
2177051-20120806,2882 N MILWAUKEE AVE 1ST ,CHICAGO,IL,60618,35,11,14,41.93363985,-87.71512907
1070219-20101216,3020 N KIMBALL AVE  ,CHICAGO,IL,60618,35,11,14,41.93637933,-87.71254866
1927111-20100916,500 N DEARBORN ST 10 1016,CHICAGO,IL,60610,42,22,18,41.89087159,-87.62977598
2234187-20130225,7704 W BELMONT AVE 1 ,CHICAGO,IL,60634,36,40,16,41.93799591,-87.81919862
2202562-20121128,111 W JACKSON BLVD 6TH 600,CHICAGO,IL,60604,2,49,1,41.87803443,-87.63117141
2202715-20121203,954 W WASHINGTON BLVD 1ST 100,CHICAGO,IL,60607,27,57,12,41.88317592,-87.65192873
1964206-20101216,4309 N KEDZIE AVE 1ST ,CHICAGO,IL,60618,33,21,17,41.95968378,-87.70805265
1937971-20110516,1935 W 51ST ST LOWER ,CHICAGO,IL,60609,16,47,9,41.80113414,-87.67344401
1980490-20111116,2459 W DIVISION ST 1 ,CHICAGO,IL,60622,26,41,12,41.9028834,-87.6894254
2054257-20111116,2023 W CARROLL AVE 3 C301,CHICAGO,IL,60612,27,27,12,41.88754987,-87.67777074
2014344-20101216,4945 N MILWAUKEE AVE 1 4,CHICAGO,IL,60630,45,29,16,41.97075873,-87.76314718
2108579-20111114,5444 S KEDZIE AVE 1ST ,CHICAGO,IL,60632,14,34,8,41.79396765,-87.70371682
1355407-20111116,1400 W HUBBARD ST 2ND ,CHICAGO,IL,60642,27,18,12,41.89005382,-87.66228066
2134627-20120112,4502 S COTTAGE GROVE AVE 1ST ,CHICAGO,IL,60653,4,39,2,41.81302446,-87.60679131
41452-20100916,225 W WACKER DR  2270,CHICAGO,IL,60606,42,9,1,41.88670922,-87.6347109
2093076-20110802,4100 - 4116 W DIVISION ST 1ST ,CHICAGO,IL,60651,37,12,25,41.90274171,-87.72882843
2003604-20101216,12635 S HALSTED ST 1 1,CHICAGO,IL,60628,34,29,5,41.66401691,-87.64130033
1943596-20110516,10 N DEARBORN ST 10TH 1000,CHICAGO,IL,60602,42,9,1,41.8822157,-87.62955625
2129516-20111125,4447 W CORTLAND ST  ,CHICAGO,IL,60639,31,39,25,41.91509332,-87.7381484
1696770-20100916,2121 N CLYBOURN AVE  ,CHICAGO,IL,60614,43,10,18,41.91989968,-87.66180554
2099281-20110608,401 N MICHIGAN AVE 12 1200,CHICAGO,IL,60611,42,,,41.88935425,-87.62410246
1276976-20100916,1 N WACKER DR  400,CHICAGO,IL,60606,42,9,1,41.88195188,-87.63662035
2162849-20120621,806 W WASHINGTON BLVD 2 205,CHICAGO,IL,60607,27,1,12,41.88325069,-87.64775024
2098814-20110531,5 1/2 N CICERO AVE 1 1,CHICAGO,IL,60644,28,21,11,41.88069887,-87.74513811
1445568-20110916,131 S DEARBORN ST 2 ,CHICAGO,IL,60603,42,9,1,41.87988544,-87.62921159
2189051-20120919,2223 S WENTWORTH AVE 1 1,CHICAGO,IL,60616,25,14,9,41.85220025,-87.63185167
2031938-20110516,60 E VAN BUREN ST 11 11,CHICAGO,IL,60605,2,49,1,41.87709818,-87.62542113
2202564-20121128,111 W JACKSON BLVD 1ST 102,CHICAGO,IL,60604,2,49,1,41.87803443,-87.63117141
1336538-20110516,547 W JACKSON BLVD 8 ,CHICAGO,IL,60661,2,12,1,41.87791415,-87.6414054
1576850-20110916,5419 N LINCOLN AVE  ,CHICAGO,IL,60625,40,44,20,41.9800885,-87.69259088
1596956-20100916,111 S WACKER DR  300,CHICAGO,IL,60606,2,12,1,41.8803341,-87.63658024
24952-20110516,4458 W LAKE ST  1,CHICAGO,IL,60624,28,23,11,41.88626999,-87.73797478
1353776-20100916,150 N MICHIGAN AVE  2830,CHICAGO,IL,60601,42,9,1,41.88453096,-87.62460204
1948215-20111116,2800 W COLUMBUS AVE  ,CHICAGO,IL,60652,18,42,8,41.75482108,-87.69300647
1821913-20110316,1552 N MILWAUKEE AVE  ,CHICAGO,IL,60622,1,8,14,41.90963224,-87.6765268
1927584-20110616,7311 S ASHLAND AVE 1ST ,CHICAGO,IL,60636,17,31,7,41.76091225,-87.66353395
2164067-20120706,5361 W DEVON AVE  ,CHICAGO,IL,60646,45,5,16,41.99721733,-87.76322766
1121533-20110616,4243 S ARCHER AVE  ,CHICAGO,IL,60632,14,8,9,41.81622405,-87.7005379
2179503-20120814,5637 W BELMONT AVE 1ST ,CHICAGO,IL,60634,30,37,25,41.93844682,-87.76800532
1937975-20110616,7355 S EXCHANGE AVE 1-2 ,CHICAGO,IL,60649,7,44,3,41.76155927,-87.56209159
2003553-20111016,6356 W GUNNISON ST 1 1,CHICAGO,IL,60630,45,2,16,41.96852044,-87.78786556
1963965-20110616,6231 S KEDZIE AVE 1ST ,CHICAGO,IL,60629,15,32,8,41.77985276,-87.70301429
1883299-20110316,1000 W ARMITAGE AVE STOREFRONT 1,CHICAGO,IL,60614,43,10,18,41.91821388,-87.65342198
1443590-20100916,200 N MICHIGAN AVE  ,CHICAGO,IL,60601,42,9,1,41.88580155,-87.62465977
1224412-20111016,3301 W MONTROSE AVE  ,CHICAGO,IL,60618,33,20,17,41.9610487,-87.71074879
1914204-20110216,3650 N CLARK ST 1ST ,CHICAGO,IL,60613,44,50,19,41.94846876,-87.65770621
1171871-20101116,14 W 95TH ST  ,CHICAGO,IL,60628,21,55,6,41.72173497,-87.62457092
2069766-20101209,8455 S COTTAGE GROVE AVE 1ST ,CHICAGO,IL,60619,8,41,6,41.74043531,-87.60478517
